"","Master","lowtag","utme","utmn","eartag1","eartag2","area","county","captyr","captmo","captday","traptype","landtype","locname","UTM.Zone","age","sex","freq","typeofmark","RwdExp","VIT","X2freq","CollarID","NeckCirc","captcomments","mtherlt","fwn1lt","fwn1frq","fwn2lt","fwn2frq","fwn3lt","fwn3frq","fwn4lt","fwn4frq","lowhigh","individual.local.identifier","event.id","visible","timestamp","location.long","location.lat","comments","gps.dop","gps.fix.type.raw","height.raw","sensor.type","individual.taxon.canonical.name","tag.local.identifier","study.name","NewDate","Year","WTYear","timelag","x","y","SeasonYear","SeasonYearBurst"
"46216","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",15862028480,"true","2019-03-31 20:30:17.000",-78.4529492,40.330311,"DMAP North:166.3",1,"val. GPS-3D",389.87,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-03-31 20:30:17,"2019","20863_20887M_2019",12606,1469975.07477714,2060054.92069817,"Spring19","20863_20887M_Spring19"
"46217","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168433,"true","2019-04-01 00:00:18.000",-78.4454113,40.334504,"DMAP North:166.3",1.2,"val. GPS-3D",394.59,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-01 00:00:18,"2019","20863_20887M_2019",12601,1470513.54497343,2060632.74436293,"Spring19","20863_20887M_Spring19"
"46218","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168434,"true","2019-04-01 03:30:46.000",-78.4484839,40.3361001,"DMAP North:166.3",1.2,"val. GPS-3D",386.7,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-01 03:30:46,"2019","20863_20887M_2019",12628,1470226.38330346,2060761.18402564,"Spring19","20863_20887M_Spring19"
"46219","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168435,"true","2019-04-01 07:00:26.000",-78.449107,40.3356369,"DMAP North:166.3",1.2,"val. GPS-3D",342.22,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-01 07:00:26,"2019","20863_20887M_2019",12580,1470184.26225809,2060700.58043569,"Spring19","20863_20887M_Spring19"
"46220","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168436,"true","2019-04-01 10:30:19.000",-78.4498244,40.3357553,"DMAP North:166.3",1,"val. GPS-3D",403.99,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-01 10:30:19,"2019","20863_20887M_2019",12593,1470122.42212627,2060702.57118094,"Spring19","20863_20887M_Spring19"
"46221","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168437,"true","2019-04-01 14:00:15.000",-78.4576584,40.332791,"DMAP North:166.3",1.6,"val. GPS-3D",414.69,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-01 14:00:15,"2019","20863_20887M_2019",12596,1469534.26430326,2060255.52469711,"Spring19","20863_20887M_Spring19"
"46222","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168438,"true","2019-04-01 17:30:20.000",-78.4575326,40.3339571,"DMAP North:166.3",1.2,"val. GPS-3D",364.15,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-01 17:30:20,"2019","20863_20887M_2019",12605,1469520.81819547,2060385.87517086,"Spring19","20863_20887M_Spring19"
"46223","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168439,"true","2019-04-01 21:00:22.000",-78.4583021,40.3339727,"DMAP North:166.3",1.2,"val. GPS-3D",457.9,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-01 21:00:22,"2019","20863_20887M_2019",12602,1469456.76552609,2060375.7485781,"Spring19","20863_20887M_Spring19"
"46224","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168440,"true","2019-04-02 00:30:12.000",-78.4545099,40.3317668,"DMAP North:166.3",1.4,"val. GPS-3D",421.95,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-02 00:30:12,"2019","20863_20887M_2019",12590,1469816.00540065,2060191.20664722,"Spring19","20863_20887M_Spring19"
"46225","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168441,"true","2019-04-02 04:00:12.000",-78.4546168,40.3316824,"DMAP North:166.3",1.2,"val. GPS-3D",432.99,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-02 04:00:12,"2019","20863_20887M_2019",12600,1469808.8788845,2060180.26652069,"Spring19","20863_20887M_Spring19"
"46226","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168442,"true","2019-04-02 07:30:15.000",-78.4439158,40.3342995,"DMAP North:166.3",1,"val. GPS-3D",371.9,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-02 07:30:15,"2019","20863_20887M_2019",12603,1470641.59333058,2060633.26135544,"Spring19","20863_20887M_Spring19"
"46227","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168443,"true","2019-04-02 11:00:12.000",-78.4463813,40.3341766,"DMAP North:166.3",1.2,"val. GPS-3D",381.79,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-02 11:00:12,"2019","20863_20887M_2019",12597,1470439.91258013,2060581.75030868,"Spring19","20863_20887M_Spring19"
"46228","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168444,"true","2019-04-02 14:30:18.000",-78.4502237,40.3323755,"DMAP North:166.3",1.2,"val. GPS-3D",394.88,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-02 14:30:18,"2019","20863_20887M_2019",12606,1470158.55164194,2060324.235286,"Spring19","20863_20887M_Spring19"
"46229","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168445,"true","2019-04-02 18:01:04.000",-78.4517603,40.3340714,"DMAP North:166.3",1,"val. GPS-3D",423.37,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-02 18:01:04,"2019","20863_20887M_2019",12646,1469996.56265963,2060487.32839739,"Spring19","20863_20887M_Spring19"
"46230","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168446,"true","2019-04-02 21:30:15.000",-78.4495842,40.3348194,"DMAP North:166.3",1,"val. GPS-3D",433.68,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-02 21:30:15,"2019","20863_20887M_2019",12551,1470161.4785748,2060603.20799964,"Spring19","20863_20887M_Spring19"
"46231","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168447,"true","2019-04-03 01:00:26.000",-78.4528934,40.3358984,"DMAP North:166.3",1.2,"val. GPS-3D",283.3,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-03 01:00:26,"2019","20863_20887M_2019",12611,1469865.31404455,2060671.07378679,"Spring19","20863_20887M_Spring19"
"46232","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168448,"true","2019-04-03 04:30:24.000",-78.4529075,40.3344831,"DMAP North:166.3",1.2,"val. GPS-3D",406.6,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-03 04:30:24,"2019","20863_20887M_2019",12598,1469893.11953088,2060515.0016871,"Spring19","20863_20887M_Spring19"
"46233","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168449,"true","2019-04-03 08:00:21.000",-78.4529066,40.3345196,"DMAP North:166.3",1.4,"val. GPS-3D",383.29,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-03 08:00:21,"2019","20863_20887M_2019",12597,1469892.44686266,2060519.03498204,"Spring19","20863_20887M_Spring19"
"46234","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168450,"true","2019-04-03 11:30:16.000",-78.4476365,40.335348,"DMAP North:166.3",1.4,"val. GPS-3D",364.55,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-03 11:30:16,"2019","20863_20887M_2019",12595,1470311.9664554,2060691.41293655,"Spring19","20863_20887M_Spring19"
"46235","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168451,"true","2019-04-03 15:00:15.000",-78.4509439,40.3340537,"DMAP North:166.3",1.6,"val. GPS-3D",434.95,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-03 15:00:15,"2019","20863_20887M_2019",12599,1470064.54195081,2060497.95029733,"Spring19","20863_20887M_Spring19"
"46236","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168452,"true","2019-04-03 18:30:16.000",-78.4503987,40.3324444,"DMAP North:166.3",2,"val. GPS-3D",392.04,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-03 18:30:16,"2019","20863_20887M_2019",12601,1470142.64657317,2060329.12773977,"Spring19","20863_20887M_Spring19"
"46237","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168453,"true","2019-04-03 22:00:20.000",-78.4495724,40.3321521,"DMAP North:166.3",1.6,"val. GPS-3D",359.2,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-03 22:00:20,"2019","20863_20887M_2019",12604,1470217.06974374,2060309.66411694,"Spring19","20863_20887M_Spring19"
"46238","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168454,"true","2019-04-04 01:30:22.000",-78.4535842,40.3353789,"DMAP North:166.3",2,"val. GPS-3D",440.85,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-04 01:30:22,"2019","20863_20887M_2019",12602,1469818.73550395,2060603.2299534,"Spring19","20863_20887M_Spring19"
"46239","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168455,"true","2019-04-04 05:00:18.000",-78.453215,40.3362403,"DMAP North:166.3",2.2,"val. GPS-3D",399.26,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-04 05:00:18,"2019","20863_20887M_2019",12596,1469831.6796056,2060703.77289833,"Spring19","20863_20887M_Spring19"
"46240","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168456,"true","2019-04-04 08:30:19.000",-78.4525203,40.3344045,"DMAP North:166.3",2,"val. GPS-3D",410.69,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-04 08:30:19,"2019","20863_20887M_2019",12601,1469926.79768986,2060512.3078065,"Spring19","20863_20887M_Spring19"
"46241","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168457,"true","2019-04-04 12:00:18.000",-78.4509479,40.3326721,"DMAP North:166.3",1.2,"val. GPS-3D",411.7,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-04 12:00:18,"2019","20863_20887M_2019",12599,1470092.49719467,2060345.74518554,"Spring19","20863_20887M_Spring19"
"46242","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168458,"true","2019-04-04 15:30:12.000",-78.4502872,40.3329384,"DMAP North:166.3",1,"val. GPS-3D",417.05,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-04 15:30:12,"2019","20863_20887M_2019",12594,1470141.76714248,2060385.2446206,"Spring19","20863_20887M_Spring19"
"46243","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168459,"true","2019-04-04 19:00:20.000",-78.4511899,40.3317072,"DMAP North:166.3",1.2,"val. GPS-3D",374.13,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-04 19:00:20,"2019","20863_20887M_2019",12608,1470092.20845719,2060235.76257681,"Spring19","20863_20887M_Spring19"
"46244","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168460,"true","2019-04-04 22:30:13.000",-78.4528547,40.332564,"DMAP North:166.3",1.2,"val. GPS-3D",419.66,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-04 22:30:13,"2019","20863_20887M_2019",12593,1469936.7795403,2060304.48018296,"Spring19","20863_20887M_Spring19"
"46245","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168461,"true","2019-04-05 02:00:12.000",-78.4529876,40.336178,"DMAP North:166.3",1.2,"val. GPS-3D",361.07,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-05 02:00:12,"2019","20863_20887M_2019",12599,1469851.78847497,2060700.41341738,"Spring19","20863_20887M_Spring19"
"46246","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168462,"true","2019-04-05 05:30:18.000",-78.4530211,40.3363955,"DMAP North:166.3",1.8,"val. GPS-3D",412.96,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-05 05:30:18,"2019","20863_20887M_2019",12606,1469844.56145592,2060723.84906477,"Spring19","20863_20887M_Spring19"
"46247","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168463,"true","2019-04-05 09:00:12.000",-78.4550098,40.3338767,"DMAP North:166.3",1.2,"val. GPS-3D",408.66,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-05 09:00:12,"2019","20863_20887M_2019",12594,1469731.412751,2060415.85709,"Spring19","20863_20887M_Spring19"
"46248","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168464,"true","2019-04-05 12:30:32.000",-78.4546902,40.3316825,"DMAP North:166.3",1,"val. GPS-3D",420.61,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-05 12:30:32,"2019","20863_20887M_2019",12620,1469802.79736925,2060179.14748173,"Spring19","20863_20887M_Spring19"
"46249","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168465,"true","2019-04-05 16:00:21.000",-78.4516081,40.3325751,"DMAP North:166.3",1.4,"val. GPS-3D",408.94,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-05 16:00:21,"2019","20863_20887M_2019",12589,1470039.80210473,2060324.89730991,"Spring19","20863_20887M_Spring19"
"46250","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168466,"true","2019-04-05 19:30:19.000",-78.4532046,40.3316018,"DMAP North:166.3",1,"val. GPS-3D",428.09,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-05 19:30:19,"2019","20863_20887M_2019",12598,1469927.4963369,2060193.13354721,"Spring19","20863_20887M_Spring19"
"46251","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168467,"true","2019-04-05 23:00:22.000",-78.4526164,40.3350723,"DMAP North:166.3",1.2,"val. GPS-3D",329.54,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-05 23:00:22,"2019","20863_20887M_2019",12603,1469905.1673187,2060584.36729533,"Spring19","20863_20887M_Spring19"
"46252","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168468,"true","2019-04-06 02:30:17.000",-78.452757,40.3361821,"DMAP North:166.3",1.2,"val. GPS-3D",366.71,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-06 02:30:17,"2019","20863_20887M_2019",12595,1469870.80308023,2060704.41531907,"Spring19","20863_20887M_Spring19"
"46253","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168469,"true","2019-04-06 06:00:11.000",-78.4530563,40.3364641,"DMAP North:166.3",1.4,"val. GPS-3D",373.09,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-06 06:00:11,"2019","20863_20887M_2019",12594,1469840.24183236,2060730.86145252,"Spring19","20863_20887M_Spring19"
"46254","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168470,"true","2019-04-06 09:30:08.000",-78.4521126,40.3349893,"DMAP North:166.3",1.6,"val. GPS-3D",426.92,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-06 09:30:08,"2019","20863_20887M_2019",12597,1469948.59238357,2060582.98425555,"Spring19","20863_20887M_Spring19"
"46255","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168471,"true","2019-04-06 13:00:20.000",-78.4518481,40.3328776,"DMAP North:166.3",1,"val. GPS-3D",437.35,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-06 13:00:20,"2019","20863_20887M_2019",12612,1470013.73109592,2060354.51350679,"Spring19","20863_20887M_Spring19"
"46256","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168472,"true","2019-04-06 16:30:16.000",-78.4528334,40.3330304,"DMAP North:166.3",1.2,"val. GPS-3D",386.47,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-06 16:30:16,"2019","20863_20887M_2019",12596,1469928.99577036,2060356.16890112,"Spring19","20863_20887M_Spring19"
"46257","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168473,"true","2019-04-06 20:00:19.000",-78.4523519,40.3339354,"DMAP North:166.3",1.2,"val. GPS-3D",431.88,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-06 20:00:19,"2019","20863_20887M_2019",12603,1469950.34856338,2060463.24269198,"Spring19","20863_20887M_Spring19"
"46258","Y",20863,717076,4468110,20863,20887,"2874North",NA,2019,3,24,"Drop","Private","Jim Russell","17N","J","M",6.3,"GPS Collar",NA,"N",NA,31252,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20863_20887","20863_20887M",14344168474,"true","2019-04-06 23:30:19.000",-78.4519567,40.3336876,"DMAP North:166.3",1.2,"val. GPS-3D",455.02,"gps",NA,31252,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-04-06 23:30:19,"2019","20863_20887M_2019",12600,1469988.15353318,2060442.03968409,"Spring19","20863_20887M_Spring19"
